0
ENSP00000327801
ENSP00000221930
ENSP00000479667
ENSP00000356840
ENSP00000419425
ENSP00000474412
ENSP00000384048
ENSP00000265372
ENSP00000301645
ENSP00000363668
ENSP00000477707
ENSP00000399888
ENSP00000316578
ENSP00000415536
ENSP00000262965
ENSP00000466090
ENSP00000380093
ENSP00000478303
ENSP00000370625
ENSP00000309591
ENSP00000299259
ENSP00000358548
ENSP00000400142
ENSP00000291527
ENSP00000370896
ENSP00000247970
ENSP00000264674
ENSP00000379658
ENSP00000324124
ENSP00000325690
ENSP00000164227
ENSP00000403852
ENSP00000342889
ENSP00000313420
ENSP00000227163
ENSP00000370256
ENSP00000363929
ENSP00000376611
ENSP00000360266
ENSP00000310928
ENSP00000377969
ENSP00000345571
ENSP00000243924
ENSP00000351407
ENSP00000429089
ENSP00000363680
ENSP00000261464
ENSP00000281708
ENSP00000383063
ENSP00000431512
ENSP00000410452
ENSP00000252818
ENSP00000327048
ENSP00000440643
ENSP00000263370
ENSP00000262395
ENSP00000387246
ENSP00000361626
ENSP00000231454
ENSP00000345347
ENSP00000315768
ENSP00000279387
ENSP00000435412
ENSP00000359663
ENSP00000378408
ENSP00000215659
ENSP00000365858
ENSP00000305355
ENSP00000325074
ENSP00000382684
ENSP00000358335
ENSP00000264972
ENSP00000330237
ENSP00000264110
ENSP00000426909
ENSP00000316357
ENSP00000378217
ENSP00000355866
ENSP00000250405
ENSP00000433623
ENSP00000464030
ENSP00000264156
ENSP00000276925
ENSP00000457593
ENSP00000403495
ENSP00000271971
ENSP00000308576
ENSP00000254322
ENSP00000349076
ENSP00000251968
ENSP00000344220
ENSP00000259206
ENSP00000365227
ENSP00000443827
ENSP00000337383
ENSP00000481570
ENSP00000356969
ENSP00000406229
ENSP00000380073
ENSP00000312664
ENSP00000280154
ENSP00000228280
ENSP00000247219
ENSP00000339992
ENSP00000312455
ENSP00000409346
ENSP00000337691
ENSP00000270139
ENSP00000409666
ENSP00000308938
ENSP00000320935
ENSP00000302967
ENSP00000302486
ENSP00000480499
ENSP00000457230
ENSP00000302100
ENSP00000263923
ENSP00000477908
ENSP00000222390
ENSP00000217233
ENSP00000276431
ENSP00000242057
ENSP00000380150
ENSP00000395389
ENSP00000303939
ENSP00000216797
ENSP00000387211
ENSP00000378402
ENSP00000462667
ENSP00000264498
ENSP00000376077
ENSP00000343535
ENSP00000369581
ENSP00000437940
ENSP00000431984
ENSP00000229307
ENSP00000264010
ENSP00000244537
ENSP00000244050
ENSP00000211287
ENSP00000230990
ENSP00000229135
ENSP00000257118
ENSP00000326119
ENSP00000306330
ENSP00000268712
ENSP00000347942
ENSP00000358327
ENSP00000341189
ENSP00000245414
ENSP00000357470
ENSP00000354621
ENSP00000347979
ENSP00000263967
ENSP00000327513
ENSP00000263851
ENSP00000359612
ENSP00000400906
ENSP00000431885
ENSP00000292303
ENSP00000360002
ENSP00000263734
ENSP00000218388
ENSP00000265641
ENSP00000317214
ENSP00000367832
ENSP00000304102
ENSP00000356953
ENSP00000295006
ENSP00000370343
ENSP00000345083
ENSP00000377060
ENSP00000312988
ENSP00000368632
ENSP00000297494
ENSP00000427279
ENSP00000263326
ENSP00000308925
ENSP00000384924
ENSP00000363804
ENSP00000396954
ENSP00000379330
ENSP00000384863
ENSP00000256594
ENSP00000362748
ENSP00000282356
ENSP00000261520
ENSP00000361458
ENSP00000305651
ENSP00000376943
ENSP00000320485
ENSP00000370034
ENSP00000293217
ENSP00000245185
ENSP00000362994
ENSP00000315130
ENSP00000475084
ENSP00000365435
ENSP00000420294
ENSP00000222330
ENSP00000352673
ENSP00000454207
ENSP00000249636
ENSP00000370938
ENSP00000355231
ENSP00000385216
ENSP00000384620
ENSP00000217244
ENSP00000233146
ENSP00000327959
ENSP00000408695
ENSP00000340347
ENSP00000278823
ENSP00000471896
ENSP00000304169
ENSP00000356042
ENSP00000256458
ENSP00000260302
ENSP00000399805
ENSP00000295834
ENSP00000356070
ENSP00000358866
ENSP00000178640
ENSP00000381097
ENSP00000376896
ENSP00000328720
ENSP00000364802
ENSP00000252486
ENSP00000356959
ENSP00000356919
ENSP00000262506
ENSP00000359531
ENSP00000388566
ENSP00000336528
ENSP00000419923
ENSP00000340691
ENSP00000171111
ENSP00000249396
ENSP00000295025
ENSP00000362306
ENSP00000355330
ENSP00000236850
ENSP00000216911
ENSP00000354855
ENSP00000401802
ENSP00000263642
ENSP00000462521
ENSP00000269321
ENSP00000410402
ENSP00000443256
ENSP00000284818
ENSP00000264414
ENSP00000468767
ENSP00000440689
ENSP00000385269
ENSP00000337825
ENSP00000356530
ENSP00000359424
ENSP00000383042
ENSP00000334458
ENSP00000337332
ENSP00000385036
ENSP00000239938
ENSP00000358525
ENSP00000261366
ENSP00000439120
ENSP00000471921
ENSP00000357097
ENSP00000384371
ENSP00000329466
ENSP00000351671
ENSP00000267953
ENSP00000366974
ENSP00000346389
ENSP00000401980
ENSP00000468348
ENSP00000301067
ENSP00000476228
ENSP00000342136
ENSP00000351908
ENSP00000384018
ENSP00000390651
ENSP00000333633
ENSP00000358092
ENSP00000272233
ENSP00000358404
ENSP00000248071
ENSP00000362300
ENSP00000264552
ENSP00000368884
ENSP00000370968
ENSP00000452479
ENSP00000377036
ENSP00000356694
ENSP00000215743
ENSP00000310170
ENSP00000356832
ENSP00000437256
ENSP00000362361
ENSP00000281043
ENSP00000318486
ENSP00000469647
ENSP00000360025
ENSP00000256442
ENSP00000177694
ENSP00000285407
ENSP00000391676
ENSP00000454623
ENSP00000324173
ENSP00000375986
ENSP00000266085
ENSP00000378704
ENSP00000366488
ENSP00000267064
ENSP00000358997
ENSP00000382423
ENSP00000349722
ENSP00000369213
ENSP00000383973
ENSP00000309597
ENSP00000420168
ENSP00000363868
ENSP00000369314
ENSP00000263339
ENSP00000362287
ENSP00000265354
ENSP00000462355
ENSP00000362410
ENSP00000307208
ENSP00000247461
ENSP00000484824
ENSP00000445175
ENSP00000376445
ENSP00000365380
ENSP00000398632
ENSP00000255030
ENSP00000363641
ENSP00000379140
ENSP00000263464
ENSP00000296026
ENSP00000263377
ENSP00000352257
ENSP00000358983
ENSP00000366330
ENSP00000392025
ENSP00000377218
ENSP00000264335
ENSP00000370376
ENSP00000319096
ENSP00000386380
ENSP00000354927
ENSP00000442308
ENSP00000376893
ENSP00000301838
ENSP00000375942
ENSP00000271651
ENSP00000241261
ENSP00000359357
ENSP00000356436
ENSP00000344903
ENSP00000264716
ENSP00000354876
ENSP00000259808
ENSP00000379287
ENSP00000457421
ENSP00000353770
ENSP00000332194
ENSP00000296795
ENSP00000481029
ENSP00000310301
