0
ENSP00000254066
ENSP00000441691
ENSP00000292614
ENSP00000376272
ENSP00000384517
ENSP00000297109
ENSP00000301788
ENSP00000296504
ENSP00000350333
ENSP00000272645
ENSP00000221859
ENSP00000402527
ENSP00000340507
ENSP00000261245
ENSP00000261531
ENSP00000232217
